"RPTID","CAUSE","CAUSE_TXT","OPERATOR_ID","OWNER_OPERATOR_ID","NAME","OPSTREET","OPCITY","OPCOUNTY","OPSTATE","OPZIP","IHOUR","IDATE","IYEAR","LATITUDE","LONGITUDE","ACCITY","ACCOUNTY","ACSTATE","ACZIP","MPVST","SURNO","TELRN","TELID","TELDT","PPPRP","EMRPRP","ENVPRP","OPCPRP","OPCPRPO","PRODPRP","OPPRP","OOPPRP","OOPPRPO","PRPTY","SPILLED","COMM","CLASS","CLASS_TXT","SPUNIT","SPUNIT_TXT","LOSS","RECOV","GEN_CAUSE","GEN_CAUSE_TXT","LINE_SEG","IFED","INTER","OFFSHORE","OFFAREA","BNUMB","OFFST","OCS","OPPROP","PIPEROW","HCA","HCADESC","SYSPRT","SYSPRT_TXT","SYSPRTO","FAIL_OC","FAIL_OC_TXT","FAIL_OCO","PRTYR","INC_PRS","MOP","OPRS","LRTYPE","LRTYPE_TXT","LRTYPEO","LEAK","LEAK_TXT","PUNC_DIAM","RUPTURE","RUPTURE_TXT","RUPLN","PROPLN","UBLKVM","UBLKVA","UBLKVR","UBLKVC","DBLKVM","DBLKVA","DBLKVR","DBLKVC","SEGISO","VLVDIST","SEGCONF","INLINE","INLINE_TXT","DRHRMF","DRHRMFY","DRLRMF","DRLRMFY","DRUT","DRUTY","DRGEO","DRGEOY","DRCAL","DRCALY","DRCRK","DRCRKY","DRHARD","DRHARDY","DROTH","DROTHY","NPS","WALLTHK","SPEC","SMYS","SEAM","VALVE","MANU","MANYR","LOCLK","LOCLK_TXT","LOCLKO","DEPTH_COV","EFAT","NFAT","GPFAT","INJURE","EINJ","NINJ","GPINJ","SHUTDOWN","SHUTDAY","SHUTHR","SHUTMIN","IGNITE","EXPLO","EVAC","EVACNO","EVAC_REASON","EVAC_REASON_TEXT","STHH","STMN","FISH","BIRDS","TERRESTRIAL","SOIL","SOIL_YRD","IMPACT","REMEDIAL","RSURFACE","RGROUND","RSOIL","RVEG","RWILD","WATER","AMT_IN_WATER","OCEAN","SURFACE","GROUNDW","DRINK","DRINKSRC","DRINKSRC_TXT","COMP_BASED","DETECTED","DETECTED_TXT","DETECTEDO","DURLEAK_DAY","DURLEAK_HR"
20020167,2,"CORROSION, INTERNAL",31174,,"EQUILON PIPELINE COMPANY LLC","777 WALKER STREET","HOUSTON","HARRIS                  ","TX",77002,1000,"5/15/2002",2002,,,"PENWELL","CRANE","TX",79764,,,,,,0,0,0,0,,250,0,1000,"REPAIR",1250,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",10,0,1,"CORROSION","HENDRICK-MCCAMEY #1-6","NO","INTERSTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1927,60,1000,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",,,,2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,6,0.28,"A25",1217,"LAPWELD","N/A","UNKNOWN",1927,4,"UNDER GROUND",,40,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",40,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",5,"AIR PATROL OR GROUND SURVEILLANCE",,0,2
20020168,,,12127,,"MARATHON ASHLAND PIPE LINE LLC","539 S MAIN ST","FINDLAY","HANCOCK","OH",45840,1010,"5/13/2002",2002,"W29 13' 13","N89 23' 46","VENICE","PLAQUEMINES","LA",70091,,"2503+42",,,,0,3219,0,0,,5,1000,0,,4224,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",10,10,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020169,19,"PIPE SEAM WELD",22610,,"MAGELLAN PIPELINE COMPANY LLC","ONE WILLIAMS CENTER, PO BOX 22186","TULSA","TULSA","OK","74121-2186",1458,"4/24/2002",2002,44.651,-95.66177,,"YELLOW MEDICINE","MN",,452.03,,602064,,"5/3/2002",5000,70000,769582,0,,50000,0,0,,894582,"YES","UNLEADED GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",725,311,5,"MATERIAL AND/OR WELD FAILURES","#1-8"" MARSHALL-WILLMAR","NO","INTERSTATE","NO",,,,"NO","NO","YES","YES","USA",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,2,"PIPE SEAM",,1946,500,910,"NO",1,"LEAK",,2,"CONNECTION FAILURE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",31803,31803,"YES",1,"YES","YES",2000,"NO",,"NO",,"YES",2000,"NO",,"NO",,"NO",,"NO",,8.62,0.2,"API 5L",35000,"FLASH WELD",,"A O SMITH",1946,4,"UNDER GROUND",,18,0,0,0,0,0,0,0,"YES",2,0,0,"NO","NO","NO",,,,,,"NO","NO","NO","YES",20215,"YES","YES","NO","NO","YES","NO","NO","YES",4,"NO","NO","YES","NO",,,"NO",5,"AIR PATROL OR GROUND SURVEILLANCE",,,
20020170,,,31045,,"GENESIS CRUDE OIL LP","500 DALLAS, SUITE 2500","HOUSTON","HARRIS","TX",77002,940,"3/26/2002",2002,"39 59' 516N","95 59' 431""W","WHARTON",,"TX",,"COUNTY RD 106",,,,"3/26/2002",500,500,0,0,,0,0,0,,1000,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",20,19,4,"OTHER OUTSIDE FORCE DAMAGE",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020171,20,"MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",22855,,"KOCH PIPELINE COMPANY, L.P.","8606 1H 37","CORPUS CHRISTI","NUECES","TX",78409,1715,"4/22/2002",2002,"97 31.2 W","27 50.1N",,,,,,,600446,,,0,0,0,0,,0,0,0,,0,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",270,270,6,"EQUIPMENT","VIOLA STATION","NO","INTRASTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,8,"VALVE",,1950,20,275,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,12,,,,,"MANUAL",,,7,"OTHER","EXPOSED UNDERGROUND HEADER",36,0,0,0,0,0,0,0,"YES",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",,,"YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,3
20020172,,,473,,"ANADARKO PETROLEUM CORP","1201 LAKE ROBBINS DR","THE WOODLANDS","MONTGOMERY","TX",77380,1130,"3/7/2002",2002,,,"YUKON","CANADIAN","OK",,"MILE MARKER 61 N OF HWY 6",,595939,,"3/7/2002",0,200,0,0,,2485,4000,1600,"N/A",8285,"YES","CO2",2,"CO2 OR OTHER NON-FLAMMABLE, NON-TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",24,0,3,"EXCAVATION DAMAGE",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020173,23,"INCORRECT OPERATION",22855,,"KOCH PIPELINE COMPANY, L.P.","8606 1H 37","CORPUS CHRISTI","NUECES","TX",78409,855,"4/24/2002",2002,"97 31.2 W","27 50.1 N",,,,,,,,,,0,0,0,0,,0,0,0,,0,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",10,1,7,"INCORRECT OPERATION","VIOLA STATION","NO","INTRASTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,5,"SUMP",,1950,20,275,"YES",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","NO","NO","YES",46,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,
20020174,,,30950,,"EL PASO FIELD SERVICES","4 GREENWAY PLAZA","HOUSTON","HARRIS","TX",77046,1015,"2/20/2002",2002,"N 27 40' 31""","W 97 42' 33""",,"NUECES","TX",,20.9,,594512,,,0,2000,1000,0,,1000,500,0,,4500,"YES","PROPANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",1,0,1,"CORROSION",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020175,16,"JOINT",18092,,"SFPP, LP AN OPERATING PARTNERSHIP OF KINDER MORGAN ENERGY PARTNERS, LP","500 DALLAS STREET SUITE 1000","HOUSTON","HARRIS","TX",77002,1030,"4/29/2002",2002,"N32.44197","W114.30727","YUMA","YUMA","AZ",85365,,,,,,0,0,0,0,,223,0,3400,"CLEAN UP & ENVIRONMENTAL COSTS",3623,"YES","TURBINE FUEL (JET A)",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",8,0,5,"MATERIAL AND/OR WELD FAILURES","LS114","NO","INTERSTATE","NO",,,,"NO","YES","NO","YES","HPA",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,12,"BOLTED FITTING",,2000,1000,2160,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",0,6,30,"NO","NO","NO",,,,,,"NO","NO","NO","YES",2,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,1
20020176,,,31189,,"BP PIPELINE (NORTH AMERICA) INC.","700 EAST MAIN","FREEMAN","CASS","MO",64746,1030,"5/7/2002",2002,,,"FREEMAN","CASS","MO",64746,77.1,,,,,0,0,4000,0,,0,0,0,,4000,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",40,40,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020177,1,"CORROSION, EXTERNAL",2371,,"CINIZA PIPELINE INC","111 COUNTY ROAD 4990","BLOOMFIELD","SAN JUAN","NM",87413,1400,"4/30/2002",2002,"36 10.64 N","108 20.50 W",,"SAN JUAN","NM",,"WEST LINE MILE MARKER 24",,601544,,"4/30/2002",0,3000,50000,0,,2284,0,1000,"CONSULTANTS",56284,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",100,0,1,"CORROSION","WEST LINE","NO","INTERSTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1953,500,1320,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",37000,37000,"NO",2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,6.63,0.19,"GRADE B",42000,"ERW",,,,4,"UNDER GROUND",,36,0,0,0,0,0,0,0,"YES",1,7,0,"NO","NO","NO",,,,,,"NO","NO","NO","YES",320,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",6,"A THIRD PARTY",,,
20020178,8,"OPERATOR EXCAVATION DAMAGE",31558,,"ENRON PIPELINE SERVICES CO","1400 SMITH STREET","HOUSTON","HARRIS","TX",77002,1800,"5/2/2002",2002,"N 31 14' 7","W89 15' 5'","HATTIESBURG","FORREST","MS",39401,18.75,,602071,,"5/3/2002",0,0,0,0,,25,9600,188229,"REPAIR CONTRACTOR INVOICE",197854,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",1,0,3,"EXCAVATION DAMAGE","LUMBERTON TO EUCUTTA #2 ","NO","INTERSTATE","NO",,,,"NO","NO","YES","YES","ECOLOGICAL AREA",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1981,800,1000,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",44523,44523,"YES",1,"YES","NO",,"YES",1990,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,10,0.37,"X42",42000,"ERW","GATE","WALWORTH",1969,4,"UNDER GROUND",,84,0,0,0,0,0,0,0,"YES",2,11,0,"NO","NO","NO",,,,,,"NO","NO","NO","YES",1,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",6,"A THIRD PARTY",,0,1
20020179,1,"CORROSION, EXTERNAL",30950,,"EL PASO FIELD SERVICES","4 GREENWAY PLAZA","HOUSTON","HARRIS","TX",77046,1145,"2/14/2002",2002,"N27 49' 56","W 97 89' 85","ROBSTOWN","NUECES","TX",78410,14.4,,,,"2/14/2002",0,15000,46400,0,,5000,2000,0,,68400,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",1050,20,1,"CORROSION","C5-8","NO","INTRASTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1950,488,550,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"NO","YES","YES","NO","NO","YES","NO","NO",73920,73920,"NO",2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,8,0.19,"X42",42000,,,,,2,"UNDER PAVEMENT",,72,0,0,0,0,0,0,0,"YES",6,0,0,"NO","NO","NO",,,,0,15,"NO","NO","NO","YES",110,"YES","YES","NO","YES","YES","NO","NO","YES",,,,"YES",,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,0
20020180,1,"CORROSION, EXTERNAL",30950,,"EL PASO FIELD SERVICES","4 GREENWAY PLAZA","HOUSTON","HARRIS","TX",77046,1145,"3/3/2002",2002,"N27 48' 93""","W 97 28' 13""","CORPUS CHRISTI","NUECES","TX",78471,2.5,,595516,,"3/3/2002",0,30000,87307,0,,20000,5000,0,,142307,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",75,65,1,"CORROSION","C5-8","NO","INTRASTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1950,0,550,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",10560,10560,"NO",2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,8,0.19,"X42",42000,,,,,4,"UNDER GROUND",,18,0,0,0,0,0,0,0,"YES",3,0,0,"NO","NO","NO",,,,0,15,"NO","NO","NO","YES",170,"YES","NO","NO","NO","NO","NO","NO","YES",5,"YES",,,,,,"YES",6,"A THIRD PARTY",,,
20020181,20,"MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",13131,,"CONOCO INC (AKA CONOCO PIPE LINE)","PO BOX 1267","PONCA CITY","KAY","OK",74602,730,"5/18/2002",2002,"42.13.30N","104.41.11W","GUERNSEY","PLATTE","WY",82214,0,,"N/A",,,0,3000,4000,0,,125,0,0,,7125,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",45,40,6,"EQUIPMENT","GUERNSEY TANK MANIFOLD","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,8,"VALVE",,1999,87,275,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,8,,,,,"GATE VALVE","KITZ",1999,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",0,6,27,"NO","NO","NO",,,,,5,"NO","NO","NO","YES",27,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,8
20020182,4,"LIGHTNING",4472,,"KINDER MORGAN ENERGY PARTNERS, L.P.","500 DALLAS ST, SUITE 1000","HOUSTON","HARRIS","TX",77002,1645,"5/8/2002",2002,"N 37 45.699'","W 97 18.509'","WICHITA","SEDGWICK","KS",67219,,,602969,,"5/8/2002",0,0,0,0,,23,0,0,,23,"YES","PROPANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",1,0,2,"NATURAL FORCES","WICHITA PUMP STATION","NO","INTRASTATE","NO",,,,"NO","YES","NO","YES","HIGH POPULATION AREA",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,14,"OTHER","POWER OUTAGE DUE TO WEATHER",,690,1400,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"NO",,,,"YES","NO","NO",,,,0,0,"NO","NO","NO","NO",,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"YES",1,"CPM/SCADA-BASED SYSTEM WITH LEAK DETECTION",,0,0
20020183,1,"CORROSION, EXTERNAL",30871,,"MID - VALLEY PIPELINE COMPANY","907 SOUTH DETROIT","TULSA","TULSA","OK",74120,945,"5/24/2002",2002,39.83771667,84.46466667,"BROOKVILLE","PREBLE","OH",45309,"MP 849",,606165,,"5/24/2002",20000,200000,0,0,,50,0,0,,220050,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",20,18,1,"CORROSION","PYRMONT TO LIMA","NO","INTERSTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1950,0,936,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"NO","NO","YES","NO","NO","NO","YES","NO",47500,47500,"YES",1,"YES","NO",,"YES",1993,"NO",,"NO",,"YES",1990,"NO",,"NO",,"NO",,20,0.36,"API 5LX-52",52000,"SEAMLESS",,"NATIONAL TUBE",1949,4,"UNDER GROUND",,72,0,0,0,0,0,0,0,"YES",4,0,0,"NO","NO","NO",,,,0,30,"NO","NO","NO","YES",300,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",6,"A THIRD PARTY",,,
20020184,,,19237,,"TE PRODUCTS PIPELINE CO., LP","2929 ALLEN PARKWAY","HOUSTON","HARRIS","TX",77019,930,"5/31/2002",2002,"39 1 32.4","85 51 7.4","SEYMOUR","JACKSON","IN",47274,,,,,,0,0,0,0,,700,0,2500,"CLEAN UP COSTS",3200,"YES","ETHYLENE/PROPYLENE MIX",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",20,18,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020185,,,19237,,"TE PRODUCTS PIPELINE CO., LP","2929 ALLEN PARKWAY","HOUSTON","HARRIS","TX",77019,920,"4/16/2002",2002,"32.23.703","94.36.611","LONGVIEW","GREGG","TX",,,,,,,0,0,0,0,,35,0,0,,35,"YES","ETHYLENE/PROPYLENE MIX",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",1,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020186,,,15490,,"PHILLIPS PIPE LINE CO","252-E ADAMS BUILDING","BARTLESVILLE","WASHINGTON","OK",74004,635,"5/25/2002",2002,"W 92 12.954'","N 38 32.816'","JEFFERSON CITY","COLE","MO",65109,"MP 565.59",,,,,0,0,0,0,,5,0,3000,"PUMP SEAL",3005,"YES","PROPANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",10,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020188,,,31174,,"EQUILON PIPELINE COMPANY LLC","777 WALKER STREET","HOUSTON","HARRIS                  ","TX",77002,1700,"5/20/2002",2002,35.2634,-119.0743,"BAKERSFIELD","KERN","CA",93301,,,,,,0,0,500,0,,5,0,500,"CLEANUP",1005,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",10,0,7,"INCORRECT OPERATION",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20020189,1,"CORROSION, EXTERNAL",12452,,"MID - AMERICA PIPELINE CO (MAPCO)","PO BOX 21628","TULSA","OSAGE","OK",74101,725,"5/16/2002",2002,"N 38.37243973","W 97.88252229",,"MCPHERSON","KS",67460,,"125+03",604439,,"5/16/2002",95000,300000,0,0,,49362,0,0,,444362,"YES","REFINERY GRADE GASOLINE & ISOBUTANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",1512,0,1,"CORROSION","EL DORADO 6","NO","INTERSTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,13,"GIRTH WELD",,1964,1147,1420,"NO",4,"OTHER","CIRCUMFERENTIAL CREVICE",,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",200,,"YES",1,"YES","YES",1996,"NO",,"NO",,"YES",1996,"NO",,"NO",,"NO",,"NO",,6.63,0.16,"API 5LX",42000,"ERW",,"LONE STAR STEEL",1964,4,"UNDER GROUND",,40,0,0,0,0,0,0,0,"YES",2,4,0,"NO","NO","NO",,,,,,"NO","NO","NO","YES",500,"NO","YES","NO","YES","YES","NO","NO","YES",,"NO","NO","YES","NO",,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,2,4
20020190,9,"THIRD PARTY EXCAVATION DAMAGE",31134,,"ST SERVICES","6026 HIGHWAY 54 SOUTH","ALAMOGORDO","OTERO","NM",88310,1130,"6/6/2002",2002,,,"ALAMOGORDO","OTERO","NM",88310,"HWY 54 17 MILES S OF ALAM",,608960,,"6/6/2002",0,3000,15000,0,,10600,3000,0,,31600,"YES","JET FUEL, JP8",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",275,90,3,"EXCAVATION DAMAGE",,"NO","INTERSTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,,10,1080,"NO",1,"LEAK",,3,"PUNCTURE",3,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",52800,52800,"YES",2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,6,0.17,"API 5L X-42",42000,"SEAMLESS","ANSI 600 FULL PORT, RF, FE","M&J GROVE",1965,4,"UNDER GROUND",,36,0,0,0,0,0,0,0,"YES",10,,,"NO","NO","NO",,,,6,,"NO","NO","NO","YES",,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",6,"A THIRD PARTY",,0,4
20020191,20,"MALFUNCTION OF CONTROL/RELIEF EQUIPMENT",3445,,"DIXIE PIPELINE","1117 PERIMETER CENTER WEST, SUITE 301W","ATLANTA","DEKALB","GA",30338,946,"5/20/2002",2002,33.15,84.21,"MILNER","LAMAR","GA",30257,"MILNER CAVERN",,,,,0,0,0,0,,338,0,0,,338,"YES","PROPANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",23,0,6,"EQUIPMENT","MILNER","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,8,"VALVE",,2000,280,300,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,"SPRING RELIEF","CONSOLIDATED",,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,0,4,"NO","NO","NO","NO",,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,,4,"REMOTE OPERATING PERSONNEL, INCLUDING CONTROLLERS",,,1
20020192,,,31558,30855,"ENRON PIPELINE SERVICES CO","1400 SMITH STREET","HOUSTON","HARRIS","TX",77002,830,"5/13/2002",2002,"N 35 51.519","W 097 14.832","GUTHRIE","LOGAN","OK",73044,130,,,,,0,2000,1000,0,,35,1500,2000,"REPAIR",6535,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",3,2,1,"CORROSION",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
